PA_Record_Type|PA_Payment_Record_Number|PA_Brand_Code|PA_Agency_Name|PA_Agency_Address_1|PA_Agency_Address_2|PA_Agency_Address_3|PA_Agency_City|PA_Agency_State_Province_Code|PA_Agency_Country_Code|PA_Agency_Postal_Code|PA_Agency_Phone_Number|PA_Agency_Payment_Currency
PA|190916001257|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001258|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001259|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001260|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001261|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001262|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001263|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001264|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001265|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001266|RF|NHI-2, LLC|P.O. BOX 74008563|||CHICAGO|IL|US|60674-8563|1-847-718-9181|USD
PA|190916001267|RF|AMERICAN TRAVEL SOLUTIONS INC|204|26707 WEST AGOURA RD||CALABASAS|CA|US|91302|1-818-436-3900|USD
PA|190916001268|RF|TRAVEL MARVELZ LLC|83 NORTH 700 EAST|||ST GEORGE|UT|US|847703028|1-435-673-9678|USD
PA|190916001269|RF|LEXYL TRAVEL TECHNOLOGIES LLC|777 S FLAGLER DR|WEST TOWER STE 800||WEST PALM BEACH|FL|US|33401-6161|1-800-898-1347|USD
PA|190916001270|RF|HOTELGUIDES.COM, INC.|PO BOX 13318|||CHARLESTON|SC|US|29422-3318|1-800-916-4526|USD
PA|190916001271|RF|THE ETRAVEL COMPANY (PTY) LTD|605 S Front St|||Columbus|OH|US|43215||USD
PA|190916001272|RF|THE ETRAVEL COMPANY (PTY) LTD|605 S Front St|||Columbus|OH|US|43215||USD
PA|190916001273|RF|PEAK TRAVEL GROUP INC|1723 HAMILTON AVE|||SAN JOSE|CA|US|95125|1-800-831-1366|USD
PA|190916001274|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916001275|RF|ALE SOLUTIONS INC|1 WEST ILLINOIS ST|Suite # 300||ST CHARLES|IL|US|60174|1-630-513-6434|USD
PA|190916001276|RF|HOTELGUIDES.COM, INC.|PO BOX 13318|||CHARLESTON|SC|US|29422-3318|1-800-916-4526|USD
PA|190916001277|RF|LEXYL TRAVEL TECHNOLOGIES LLC|777 S FLAGLER DR|WEST TOWER STE 800||WEST PALM BEACH|FL|US|33401-6161|1-800-898-1347|USD
PA|190916001278|RF|GBT US LLC|MC13-01-76 STE 55/B465|2401 W BEHREND DR||PHOENIX|AZ|US|85027|1-623-516-5078|USD
PA|190916001279|RF|GBT US LLC|MC13-01-76 STE 55/B205|2401 W BEHREND DR||PHOENIX|AZ|US|85027|1-623-516-5507|USD
PA|190916001280|RF|TOURIST BUREAU MARKETING INC.|428 E THUNDERBIRD RD|STE 247||PHOENIX|AZ|US|85022-5229|1-602-952-2106|USD
PA|190916001281|RF|TZELL HOLDINGS LLC|2ND FLOOR|126 S MAIN STREET||BEL AIR|MD|US|21014|1-410-547-6565|USD
PA|190916001282|RF|TZELL HOLDINGS LLC|2ND FLOOR|126 S MAIN STREET||BEL AIR|MD|US|21014|1-410-547-6565|USD
PA|190916001283|RF|ALE SOLUTIONS INC|1 WEST ILLINOIS ST|Suite # 300||ST CHARLES|IL|US|60174|1-630-513-6434|USD
PA|190916001284|RF|TRAVEL SYNDICATION TECHNOLOGY LLC|SUITE 1000|5555 GLEN RIDGE CONNECTOR||ATLANTA|GA|US|30342|1-404-793-7460|USD
PA|190916001285|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916001286|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916001287|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916001288|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916001289|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916001290|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916001291|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916001292|RF|GBT US LLC|MC13-01-76 STE 55/B535|2401 W BEHREND DR||PHOENIX|AZ|US|85027|1-480-812-1603|USD
PA|190916001293|RF|CW GOVERNMENT TRAVEL INC|P O BOX 6031|||TWENTYNIN PLM|CA|US|922786031|1-866-950-1636|USD
PA|190916001294|RF|TRAVEL ONE INC|STE 1500|8009 34TH AVE SOUTH||MINNEAPOLIS|MN|US|554251609|1-952-854-2551|USD
PA|190916001295|RF|BCD TRAVEL USA LLC|SUITE 300|10150 N AMBASSADOR DR||KANSAS CITY|MO|US|64153|1-816-880-3025|USD
PA|190916001296|RF|BCD TRAVEL USA LLC|SUITE 300|10150 N AMBASSADOR DR||KANSAS CITY|MO|US|64153|1-816-880-3025|USD
PA|190916001297|RF|DONVAND LIMITED|27 GOSWELL ROAD|||LONDON|GB|GB|EC1M 7GT|44-20-77162400|USD
PA|190916001298|RF|TRAVEL MARVELZ LLC|83 NORTH 700 EAST|||ST GEORGE|UT|US|847703028|1-435-673-9678|USD
PA|190916001299|RF|TRAVEL MARVELZ LLC|83 NORTH 700 EAST|||ST GEORGE|UT|US|847703028|1-435-673-9678|USD
PA|190916001300|RF|WORLD TRAVEL SVC INC|SUITE 100|10201 PARKSIDE DRIVE||KNOXVILLE|TN|US|37922|1-865-777-1600|USD
PA|190916001301|RF|HOTELGUIDES.COM, INC.|PO BOX 13318|||CHARLESTON|SC|US|29422-3318|1-800-916-4526|USD
PA|190916001302|RF|ARTHUR J. GALLAGHER|AJGRMS-AMG|P.O. Box 71870||Chicago|IL|USA|60694-1870||USD
PA|190916001303|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916001304|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916001305|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916001306|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916001307|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916001308|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916001309|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916001310|RF|NEW WORLD TRAVEL INC|5757 W. Century Blvd|Suite 820||Los Angeles|CA|US|90045|1-212-754-9100|USD
PA|190916001311|RF|NEW WORLD TRAVEL INC|5757 W. Century Blvd|Suite 820||Los Angeles|CA|US|90045|1-212-754-9100|USD
PA|190916001312|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916001313|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916001314|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916001315|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916001316|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916001317|RF|HOTWIRE INC|333 108TH AVE NE|||BELLEVUE|WA|US|98004|1-850-981-4879|USD
PA|190916001318|RF|TRAVEL ONE INC|STE 1500|8009 34TH AVE SOUTH||MINNEAPOLIS|MN|US|554251609|1-952-854-2551|USD
PA|190916001319|RF|PREMIERE TRAVEL SERVICES INC|SUITE A60|7900 WESTPARK DR||MC LEAN|VA|US|221024203|1-703-893-2288|USD
PA|190916001320|RF|TZELL HOLDINGS LLC|SUITE W320|3033 CAMPUS DRIVE||PLYMOUTH|MN|US|55441|1-561-691-3000|USD
PA|190916001321|RF|NHI-2, LLC|P.O. BOX 74008563|||CHICAGO|IL|US|60674-8563|1-847-718-9181|USD
PA|190916001322|RF|NHI-2, LLC|P.O. BOX 74008563|||CHICAGO|IL|US|60674-8563|1-847-718-9181|USD
PA|190916001323|RF|NHI-2, LLC|P.O. BOX 74008563|||CHICAGO|IL|US|60674-8563|1-847-718-9181|USD
PA|190916001324|RF|NHI-2, LLC|P.O. BOX 74008563|||CHICAGO|IL|US|60674-8563|1-847-718-9181|USD
PA|190916001325|RF|CARLSON WAGONLIT TRAVEL INC|STE 500|508 WRANGLER DR||COPPELL|TX|US|75019|1-800-538-7855|USD
PA|190916001326|RF|CARLSON WAGONLIT TRAVEL INC|STE 500|508 WRANGLER DR||COPPELL|TX|US|75019|1-800-538-7855|USD
PA|190916001327|RF|CARLSON WAGONLIT TRAVEL INC|STE 500|508 WRANGLER DR||COPPELL|TX|US|75019|1-800-538-7855|USD
PA|190916001328|RF|CARLSON WAGONLIT TRAVEL INC|STE 500|508 WRANGLER DR||COPPELL|TX|US|75019|1-800-538-7855|USD
PA|190916001329|RF|GBT US LLC|MC13-01-76 STE 55/B205|2401 W BEHREND DR||PHOENIX|AZ|US|85027|1-623-516-5507|USD
PA|190916001330|RF|FOX WORLD TRAVEL INC|2150 S WASHBURN|P O BOX 2386||OSHKOSH|WI|US|549048949|1-920-230-4466|USD
PA|190916001331|RF|HOTEL RESERVATION SERVICEROBERT RAGGE GMBH|BLAUBACH 32|||COLOGNE|DE|DE|50676|49-221-2077500|USD
PA|190916001332|RF|GBT US LLC|MC13-01-76 STE 55/B204|2401 W BEHREND DR||PHOENIX|AZ|US|85027|1-623-516-5507|USD
PA|190916001333|RF|EXECUTIVE TRAVEL INC|1212 O STREET|||LINCOLN|NE|US|685081423|1-402-435-8888|USD
PA|190916001334|RF|NEW WORLD TRAVEL INC|5757 W. Century Blvd|Suite 820||Los Angeles|CA|US|90045|1-212-754-9100|USD
PA|190916001335|RF|TRAVEL DESTINATIONS MANAGEMENT GROUP INC|SUITE 36|PAINTERS MILL PROF BLDNG||OWINGS MILLS|MD|US|21117|1-410-579-3093|USD
PA|190916001336|RF|TRAVEL DESTINATIONS MANAGEMENT GROUP INC|SUITE 36|PAINTERS MILL PROF BLDNG||OWINGS MILLS|MD|US|21117|1-410-579-3093|USD
PA|190916001337|RF|THE ETRAVEL COMPANY (PTY) LTD|605 S Front St|||Columbus|OH|US|43215||USD
PA|190916001338|RF|THE ETRAVEL COMPANY (PTY) LTD|605 S Front St|||Columbus|OH|US|43215||USD
PA|190916001339|RF|ARTHUR J. GALLAGHER|AJGRMS-AMG|P.O. Box 71870||Chicago|IL|USA|60694-1870||USD
PA|190916001340|RF|ARTHUR J. GALLAGHER|AJGRMS-AMG|P.O. Box 71870||Chicago|IL|USA|60694-1870||USD
PA|190916001341|RF|ALL ABOUT TRAVEL LLC|1ST FLOOR|5331 JOHNSON DR||MISSION|KS|US|66205|1-913-671-7700|USD
PA|190916001342|RF|ALL ABOUT TRAVEL LLC|1ST FLOOR|5331 JOHNSON DR||MISSION|KS|US|66205|1-913-671-7700|USD
PA|190916001343|RF|ALL ABOUT TRAVEL LLC|5331 JOHNSON DR|||MISSION|KS|US|66205|1-816-822-3188|USD
PA|190916001344|RF|MELISSA KAE HANS|SUITE 106|11292 86TH AVE N||MAPLE GROVE|MN|US|55369|1-952-452-6387|USD
PA|190916001345|RF|WORLD TRAVEL INC|1724 WEST SCHUYLKILL ROAD|||DOUGLASSVILLE|PA|US|195189100|1-610-327-9000|USD
PA|190916001346|RF|CARLSON WAGONLIT TRAVEL INC|SUITE 300|2401 W PEORIA AVE||PHOENIX|AZ|US|85029|1-416-679-6479|USD
PA|190916001347|RF|CONFERENCE & TRAVEL SVCS INC|10202 D COLDWATER ROAD|||FORT WAYNE|IN|US|46825|1-260-434-6600|USD
PA|190916001348|RF|THE ETRAVEL COMPANY (PTY) LTD|605 S Front St|||Columbus|OH|US|43215||USD
PA|190916001349|RF|VTS TRAVEL ENTERPRISES INC|860 WYCKOFF AVE|||MAHWAH|NJ|US|074303186|1-570-562-4200|USD
PA|190916001350|RF|VTS TRAVEL ENTERPRISES INC|860 WYCKOFF AVE|||MAHWAH|NJ|US|074303186|1-570-562-4200|USD
PA|190916001351|RF|THE ETRAVEL COMPANY (PTY) LTD|605 S Front St|||Columbus|OH|US|43215||USD
PA|190916001352|RF|GROUP HOUSING.NET LLC|125 CLAIREMONT AVE|STE 210||DECATUR|GA|US|30030-2558|1-888-290-3210|USD
PA|190916001353|RF|MILNE TVL AGCY INC|THE TRADE CTR|24 AIRPORT ROAD||WEST LEBANON|NH|US|037840226|1-603-298-5997|USD
PA|190916001354|RF|TRAVELERS HAVEN, LLC|720 S COLORADO BLVD|STE 10505||DENVER|CO|US|80246-1904|1-877-592-9444|USD
PA|190916001355|RF|WORLD TRAVEL INC|1724 WEST SCHUYLKILL ROAD|||DOUGLASSVILLE|PA|US|195189100|1-610-327-9000|USD
PA|190916001356|RF|AMERICAN TRAVEL SOLUTIONS INC|204|26707 WEST AGOURA RD||CALABASAS|CA|US|91302|1-818-436-3900|USD
PA|190916001357|RF|CHILD TRAVEL SERVICES INC|19 ROOSEVELT HWY|||COLCHESTER|VT|US|05446|1-802-655-8866|USD
PA|190916001358|RF|HOTELGUIDES.COM, INC.|PO BOX 13318|||CHARLESTON|SC|US|29422-3318|1-800-916-4526|USD
PA|190916001359|RF|HOTELGUIDES.COM, INC.|PO BOX 13318|||CHARLESTON|SC|US|29422-3318|1-800-916-4526|USD
PA|190916001360|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001361|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001362|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001363|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001364|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001365|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001366|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001367|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001368|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001369|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001370|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001371|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001372|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001373|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001374|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001375|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001376|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001377|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001378|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001379|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001380|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001381|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001382|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001383|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001384|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001385|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001386|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001387|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001388|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001389|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001390|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001391|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001392|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001393|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001394|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001395|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001396|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001397|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001398|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001399|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001400|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001401|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001402|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001403|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001404|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001405|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001406|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001407|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001408|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001409|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001410|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001411|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001412|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001413|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001414|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001415|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001416|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001417|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001418|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001419|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001420|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001421|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001422|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001423|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001424|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001425|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001426|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001427|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001428|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001429|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001430|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001431|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001432|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001433|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001434|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001435|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001436|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
PA|190916001437|RF|HELMSBRISCOE PERFORMANCE GROUPINC.|20875 N 90TH PL|||SCOTTSDALE|AZ|US|85255-9200|1-480-718-1111|USD
