Month of Order Date,Product Name,Sales
9/1/16,Luxo Professional Combination Clamp-On Lamps,512
11/1/14,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,336
6/1/15,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,420
5/1/15,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049
11/1/16,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,2056
6/1/13,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,104
8/1/15,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,312
10/1/15,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,333
5/1/16,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,520
12/1/15,Macally Suction Cup Mount,29
6/1/15,Macally Suction Cup Mount,38
12/1/16,Macally Suction Cup Mount,57
1/1/13,Macally Suction Cup Mount,155
12/1/14,Magna Visual Magnetic Picture Hangers,8
12/1/16,Magna Visual Magnetic Picture Hangers,8
10/1/16,Magna Visual Magnetic Picture Hangers,10
10/1/15,Magna Visual Magnetic Picture Hangers,12
10/1/14,Magna Visual Magnetic Picture Hangers,24
11/1/15,Magna Visual Magnetic Picture Hangers,24
11/1/15,Magnifier Swing Arm Lamp,42
12/1/15,Magnifier Swing Arm Lamp,42
10/1/16,Magnifier Swing Arm Lamp,84
12/1/16,Magnifier Swing Arm Lamp,84
9/1/15,Manco Dry-Lighter Erasable Highlighter,3
3/1/16,Manco Dry-Lighter Erasable Highlighter,6
1/1/16,Manco Dry-Lighter Erasable Highlighter,9
12/1/16,Manco Dry-Lighter Erasable Highlighter,12
12/1/14,Manco Dry-Lighter Erasable Highlighter,27
9/1/14,Manco Dry-Lighter Erasable Highlighter,30
8/1/16,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6 x 9",9
9/1/16,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6 x 9",18
6/1/16,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6 x 9",44
5/1/15,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6 x 9",55
9/1/14,Martin Yale Chadless Opener Electric Letter Opener,666
3/1/16,Martin Yale Chadless Opener Electric Letter Opener,1332
12/1/16,Martin Yale Chadless Opener Electric Letter Opener,1666
4/1/13,Martin Yale Chadless Opener Electric Letter Opener,4164
1/1/16,Martin Yale Chadless Opener Electric Letter Opener,4164
9/1/16,Martin Yale Chadless Opener Electric Letter Opener,4664
4/1/13,Martin-Yale Premier Letter Opener,10
4/1/14,Martin-Yale Premier Letter Opener,13
10/1/15,Martin-Yale Premier Letter Opener,21
9/1/14,Martin-Yale Premier Letter Opener,52
8/1/15,Martin-Yale Premier Letter Opener,52
5/1/16,Martin-Yale Premier Letter Opener,90
12/1/15,"Master Big Foot Doorstop, Beige",21
2/1/16,"Master Big Foot Doorstop, Beige",21
7/1/14,"Master Big Foot Doorstop, Beige",25
11/1/13,"Master Big Foot Doorstop, Beige",32
7/1/16,"Master Big Foot Doorstop, Beige",53
11/1/13,"Master Caster Door Stop, Brown",6
12/1/13,"Master Caster Door Stop, Brown",8
9/1/13,"Master Caster Door Stop, Brown",15
2/1/13,"Master Caster Door Stop, Brown",20
12/1/14,"Master Caster Door Stop, Brown",20
3/1/15,"Master Caster Door Stop, Brown",20
9/1/16,"Master Caster Door Stop, Brown",36
7/1/15,"Master Caster Door Stop, Brown",51
12/1/16,"Master Caster Door Stop, Gray",2
10/1/16,"Master Caster Door Stop, Gray",10
12/1/14,"Master Caster Door Stop, Gray",15
9/1/16,"Master Caster Door Stop, Gray",20
12/1/13,"Master Caster Door Stop, Large Brown",9
2/1/13,"Master Caster Door Stop, Large Brown",15
12/1/14,"Master Caster Door Stop, Large Brown",36
7/1/15,"Master Caster Door Stop, Large Neon Orange",12
5/1/16,"Master Caster Door Stop, Large Neon Orange",15
4/1/16,"Master Caster Door Stop, Large Neon Orange",15
8/1/13,"Master Caster Door Stop, Large Neon Orange",29
9/1/13,"Master Caster Door Stop, Large Neon Orange",32
12/1/14,"Master Caster Door Stop, Large Neon Orange",52
12/1/16,"Master Giant Foot Doorstop, Safety Yellow",23
12/1/13,"Master Giant Foot Doorstop, Safety Yellow",30
11/1/15,"Master Giant Foot Doorstop, Safety Yellow",30
10/1/15,Maxell 4.7GB DVD-R,23
4/1/16,Maxell 4.7GB DVD-R,45
11/1/15,Maxell 4.7GB DVD-R,68
12/1/15,Maxell 4.7GB DVD-R,68
4/1/14,Maxell 4.7GB DVD-R,85
9/1/16,Maxell 4.7GB DVD-R,114
3/1/14,Maxell 4.7GB DVD-R,114
7/1/16,Maxell 4.7GB DVD-R,142
12/1/16,Maxell 4.7GB DVD-R,159
8/1/13,Maxell 4.7GB DVD-R,414
10/1/16,Maxell 4.7GB DVD-R 5/Pack,1
8/1/16,Maxell 4.7GB DVD-R 5/Pack,2
7/1/13,Maxell 4.7GB DVD-R 5/Pack,3
11/1/13,Maxell 4.7GB DVD-R 5/Pack,6
12/1/14,Maxell 4.7GB DVD-R 5/Pack,8
4/1/14,Maxell 4.7GB DVD-RW 3/Pack,25
12/1/14,Maxell 4.7GB DVD-RW 3/Pack,25
4/1/13,Maxell 4.7GB DVD-RW 3/Pack,48
11/1/13,Maxell 4.7GB DVD-RW 3/Pack,48
10/1/13,Maxell 4.7GB DVD+R 5/Pack,2
8/1/15,Maxell 4.7GB DVD+R 5/Pack,2
6/1/14,Maxell 4.7GB DVD+R 5/Pack,2
4/1/16,Maxell 4.7GB DVD+R 5/Pack,2
11/1/16,Maxell 4.7GB DVD+R 5/Pack,3
2/1/15,Maxell 4.7GB DVD+RW 3/Pack,32
9/1/15,Maxell 4.7GB DVD+RW 3/Pack,32
12/1/14,Maxell 4.7GB DVD+RW 3/Pack,201
7/1/13,"Maxell 74 Minute CD-R Spindle, 50/Pack",42
11/1/13,"Maxell 74 Minute CD-R Spindle, 50/Pack",42
9/1/13,"Maxell 74 Minute CD-R Spindle, 50/Pack",84
8/1/13,"Maxell 74 Minute CD-R Spindle, 50/Pack",336
10/1/13,"Maxell 74 Minute CDR, 10/Pack",23
12/1/16,"Maxell 74 Minute CDR, 10/Pack",29
1/1/16,"Maxell 74 Minute CDR, 10/Pack",63
5/1/16,"Maxell 74 Minute CDR, 10/Pack",117
9/1/13,Maxell CD-R Discs,3
12/1/14,Maxell CD-R Discs,5
11/1/16,Maxell CD-R Discs,8
3/1/13,Maxell DVD-RAM Discs,33
2/1/13,Maxell DVD-RAM Discs,115
10/1/14,Maxell DVD-RAM Discs,148
12/1/13,"Maxell Pro 80 Minute CD-R, 10/Pack",28
5/1/16,"Maxell Pro 80 Minute CD-R, 10/Pack",87
12/1/16,"Maxell Pro 80 Minute CD-R, 10/Pack",105
9/1/13,"Maxell Pro 80 Minute CD-R, 10/Pack",154
11/1/16,Maxell�iVDR EX 500GB Cartridge,827
9/1/16,Maxell�iVDR EX 500GB Cartridge,1929
11/1/16,Maxell�LTO Ultrium - 800 GB,45
6/1/16,Maxell�LTO Ultrium - 800 GB,84
9/1/16,Maxell�LTO Ultrium - 800 GB,90
11/1/14,Maxell�LTO Ultrium - 800 GB,112
3/1/16,Maxell�LTO Ultrium - 800 GB,112
2/1/14,Maxell�LTO Ultrium - 800 GB,140
10/1/13,Maxell�LTO Ultrium - 800 GB,252
8/1/14,Maxell�LTO Ultrium - 800 GB,252
11/1/16,"Mead 1st Gear 2 Zipper Binder, Asst. Colors",23
8/1/16,"Mead 1st Gear 2 Zipper Binder, Asst. Colors",31
10/1/15,Mediabridge Sport Armband iPhone 5s,24
12/1/13,Mediabridge Sport Armband iPhone 5s,24
4/1/16,Mediabridge Sport Armband iPhone 5s,24
7/1/14,Mediabridge Sport Armband iPhone 5s,30
9/1/15,Mediabridge Sport Armband iPhone 5s,30
10/1/14,Mediabridge Sport Armband iPhone 5s,56
2/1/15,Mediabridge Sport Armband iPhone 5s,70
3/1/15,"Memo Book, 100 Message Capacity, 5 3/8� x 11�",13
2/1/13,"Memo Book, 100 Message Capacity, 5 3/8� x 11�",16
3/1/13,"Memo Book, 100 Message Capacity, 5 3/8� x 11�",47
10/1/13,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",41
11/1/16,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",41
10/1/15,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",68
12/1/14,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",102
6/1/16,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",122
10/1/14,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",32
11/1/13,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",102
7/1/16,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",160
11/1/15,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",179
11/1/13,Memorex Froggy Flash Drive 4 GB,11
9/1/14,Memorex Froggy Flash Drive 4 GB,22
9/1/13,Memorex Froggy Flash Drive 4 GB,33
4/1/15,Memorex Froggy Flash Drive 4 GB,35
9/1/15,Memorex Froggy Flash Drive 4 GB,35
10/1/16,Memorex Froggy Flash Drive 8 GB,28
3/1/14,Memorex Froggy Flash Drive 8 GB,53
3/1/16,Memorex Froggy Flash Drive 8 GB,53
9/1/16,Memorex Froggy Flash Drive 8 GB,85
12/1/16,Memorex Froggy Flash Drive 8 GB,85
4/1/14,Memorex Froggy Flash Drive 8 GB,107
7/1/15,Memorex Froggy Flash Drive 8 GB,124
8/1/13,Memorex Micro Travel Drive 4 GB,21
12/1/16,Memorex Micro Travel Drive 4 GB,32
12/1/14,Memorex Micro Travel Drive 4 GB,51
2/1/14,Memorex Micro Travel Drive 8 GB,21
8/1/14,Memorex Micro Travel Drive 8 GB,26
3/1/16,Memorex Micro Travel Drive 8 GB,26
1/1/13,Memorex Micro Travel Drive 8 GB,31
12/1/14,Memorex Micro Travel Drive 8 GB,39
11/1/16,Memorex Micro Travel Drive 8 GB,42
12/1/16,Memorex Micro Travel Drive 8 GB,52
11/1/15,Memorex Micro Travel Drive 8 GB,62
8/1/15,Memorex Micro Travel Drive 16 GB,48
9/1/14,Memorex Micro Travel Drive 16 GB,64
8/1/16,Memorex Micro Travel Drive 16 GB,64
6/1/16,Memorex Micro Travel Drive 16 GB,90
7/1/13,Memorex Micro Travel Drive 16 GB,112
12/1/16,Memorex Micro Travel Drive 16 GB,179
8/1/14,Memorex Micro Travel Drive 32 GB,37
11/1/13,Memorex Micro Travel Drive 32 GB,58
11/1/15,Memorex Micro Travel Drive 32 GB,58
2/1/16,Memorex Micro Travel Drive 32 GB,110
9/1/16,Memorex Micro Travel Drive 32 GB,117
6/1/15,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,14
2/1/14,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,19
10/1/16,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,19
9/1/16,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,37
9/1/14,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,46
11/1/16,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74
12/1/15,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,64
3/1/16,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,64
11/1/13,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,112
11/1/16,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,479
5/1/15,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,120
11/1/15,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,160
12/1/14,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36
2/1/15,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36
9/1/15,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,109
9/1/13,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,145
4/1/13,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,217
6/1/13,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4 X 5",20
11/1/14,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4 X 5",20
8/1/14,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4 X 5",21
7/1/16,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4 X 5",26
12/1/14,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4 X 5",33
6/1/15,"Message Book, Standard Line While You Were Out, 5 1/2 X 4, 200 Sets/Book",17
2/1/13,"Message Book, Standard Line While You Were Out, 5 1/2 X 4, 200 Sets/Book",34
1/1/13,"Message Book, Wirebound, Four 5 1/2 X 4 Forms/Pg., 200 Dupl. Sets/Book",16
12/1/14,"Message Book, Wirebound, Four 5 1/2 X 4 Forms/Pg., 200 Dupl. Sets/Book",16
2/1/13,"Message Book, Wirebound, Four 5 1/2 X 4 Forms/Pg., 200 Dupl. Sets/Book",33
7/1/16,"Message Book, Wirebound, Four 5 1/2 X 4 Forms/Pg., 200 Dupl. Sets/Book",33
9/1/13,"Message Book, Wirebound, Four 5 1/2 X 4 Forms/Pg., 200 Dupl. Sets/Book",53
9/1/14,"Metal Folding Chairs, Beige, 4/Carton",48
7/1/13,"Metal Folding Chairs, Beige, 4/Carton",68
10/1/16,"Metal Folding Chairs, Beige, 4/Carton",143
10/1/15,"Metal Folding Chairs, Beige, 4/Carton",428
12/1/15,Micro Innovations USB RF Wireless Keyboard with Mouse,40
12/1/14,Micro Innovations USB RF Wireless Keyboard with Mouse,50
7/1/16,Micro Innovations USB RF Wireless Keyboard with Mouse,50
2/1/15,Micro Innovations USB RF Wireless Keyboard with Mouse,100
9/1/15,Micro Innovations USB RF Wireless Keyboard with Mouse,100
10/1/15,Micro Innovations USB RF Wireless Keyboard with Mouse,100
11/1/14,Micro Innovations Wireless Classic Keyboard with Mouse,48
9/1/16,Micro Innovations Wireless Classic Keyboard with Mouse,60
11/1/13,Micropad Numeric Keypads,140
11/1/15,Micropad Numeric Keypads,152
11/1/14,Microsoft Arc Touch Mouse,120
9/1/14,Microsoft Arc Touch Mouse,240
10/1/14,Microsoft Natural Ergonomic Keyboard 4000,48
11/1/15,Microsoft Natural Ergonomic Keyboard 4000,90
12/1/15,Microsoft Natural Ergonomic Keyboard 4000,120
9/1/16,Microsoft Natural Ergonomic Keyboard 4000,150
12/1/16,Microsoft Natural Ergonomic Keyboard 4000,150
2/1/16,Microsoft Natural Keyboard Elite,48
2/1/14,Microsoft Natural Keyboard Elite,539
7/1/13,Microsoft Natural Keyboard Elite,910
6/1/16,Microsoft Sculpt Comfort Mouse,64
11/1/14,Microsoft Sculpt Comfort Mouse,80
9/1/16,Microsoft Sculpt Comfort Mouse,96
3/1/14,Microsoft Sculpt Comfort Mouse,120
1/1/16,Microsoft Sculpt Comfort Mouse,160
12/1/16,Microsoft Sculpt Comfort Mouse,160
3/1/15,Microsoft Sculpt Comfort Mouse,200
11/1/16,Microsoft Sculpt Comfort Mouse,200
7/1/14,Microsoft Sculpt Comfort Mouse,240
12/1/15,Microsoft Sculpt Comfort Mouse,256
2/1/16,Microsoft Wireless Mobile Mouse 4000,32
12/1/16,Microsoft Wireless Mobile Mouse 4000,200
9/1/16,Microsoft Wireless Mobile Mouse 4000,360
3/1/15,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",105
9/1/15,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",262
9/1/16,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",262
11/1/15,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",314
11/1/14,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",523
8/1/15,Mitel 5320 IP Phone VoIP phone,302
12/1/15,Mitel 5320 IP Phone VoIP phone,302
1/1/16,Mitel 5320 IP Phone VoIP phone,605
6/1/13,Mitel 5320 IP Phone VoIP phone,907
10/1/16,Mitel MiVoice 5330e IP Phone,330
11/1/15,Mitel MiVoice 5330e IP Phone,495
11/1/14,Mitel MiVoice 5330e IP Phone,550
3/1/16,Mitel MiVoice 5330e IP Phone,660
11/1/16,Mitel MiVoice 5330e IP Phone,660
10/1/14,Mitel MiVoice 5330e IP Phone,825
7/1/14,Mitel MiVoice 5330e IP Phone,1100
8/1/14,Mitel MiVoice 5330e IP Phone,1100
5/1/15,Mitel MiVoice 5330e IP Phone,1980
10/1/14,Mobile Personal File Cube,47
8/1/14,Mobile Personal File Cube,70
9/1/14,Mobile Personal File Cube,70
6/1/15,Mobile Personal File Cube,94
1/1/16,Mobile Personal File Cube,169
11/1/13,Model L Table or Wall-Mount Pencil Sharpener,43
12/1/15,Model L Table or Wall-Mount Pencil Sharpener,54
9/1/16,Model L Table or Wall-Mount Pencil Sharpener,72
5/1/13,Model L Table or Wall-Mount Pencil Sharpener,108
5/1/14,Model L Table or Wall-Mount Pencil Sharpener,126
7/1/15,Mophie Juice Pack Helium for iPhone,144
12/1/13,Mophie Juice Pack Helium for iPhone,192
9/1/16,Mophie Juice Pack Helium for iPhone,192
6/1/13,Mophie Juice Pack Helium for iPhone,240
6/1/16,Mophie Juice Pack Helium for iPhone,240
11/1/13,Mophie Juice Pack Helium for iPhone,576
11/1/16,Motorla HX550 Universal Bluetooth Headset,79
11/1/14,Motorla HX550 Universal Bluetooth Headset,95
10/1/16,Motorla HX550 Universal Bluetooth Headset,119
9/1/16,Motorla HX550 Universal Bluetooth Headset,127
8/1/13,Motorola Droid Maxx,300
11/1/13,Motorola Droid Maxx,540
10/1/13,Motorola Droid Maxx,720
4/1/13,Motorola Droid Maxx,1050
9/1/14,Motorola HK250 Universal Bluetooth Headset,37
5/1/15,Motorola HK250 Universal Bluetooth Headset,55
11/1/16,Motorola HK250 Universal Bluetooth Headset,55
12/1/16,Motorola HK250 Universal Bluetooth Headset,74
8/1/15,Motorola HK250 Universal Bluetooth Headset,92
12/1/15,Motorola HK250 Universal Bluetooth Headset,115
5/1/16,Motorola HK250 Universal Bluetooth Headset,115
10/1/16,Motorola HK250 Universal Bluetooth Headset,290
10/1/14,Motorola L703CM,250
11/1/16,Motorola L703CM,499
7/1/14,Motorola L703CM,624
2/1/15,Motorola L703CM,624
10/1/15,Motorola L703CM,1092
5/1/16,Motorola L703CM,1123
4/1/15,Motorola L804,37
7/1/16,Motorola L804,37
5/1/13,Motorola L804,55
10/1/13,Motorola L804,74
5/1/16,Motorola L804,184
11/1/16,Motorola L804,221
11/1/15,Motorola Moto X,272
11/1/16,Motorola Moto X,1360
7/1/14,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",35
10/1/16,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",56
11/1/13,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",70
5/1/16,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",70
2/1/16,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",139
3/1/14,Multicolor Computer Printout Paper,210
11/1/15,Multicolor Computer Printout Paper,315
3/1/16,Multicolor Computer Printout Paper,315
12/1/16,Multicolor Computer Printout Paper,419
11/1/13,Multicolor Computer Printout Paper,629
3/1/16,Multimedia Mailers,326
4/1/14,"Neat Ideas Personal Hanging Folder Files, Black",11
11/1/14,"Neat Ideas Personal Hanging Folder Files, Black",21
8/1/16,"Neat Ideas Personal Hanging Folder Files, Black",105
3/1/16,"Neat Ideas Personal Hanging Folder Files, Black",140
11/1/14,NeatDesk Desktop Scanner & Digital Filing System,480
11/1/16,NETGEAR AC1750 Dual Band Gigabit�Smart WiFi Router,160
8/1/15,NETGEAR AC1750 Dual Band Gigabit�Smart WiFi Router,480
11/1/15,NETGEAR AC1750 Dual Band Gigabit�Smart WiFi Router,480
7/1/13,NETGEAR AC1750 Dual Band Gigabit�Smart WiFi Router,1504
11/1/15,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,72
11/1/13,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360
4/1/16,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360
10/1/15,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,450
10/1/14,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,648
11/1/15,NETGEAR RangeMax WNR1000 Wireless Router,60
5/1/13,netTALK DUO VoIP Telephone Service,84
9/1/13,netTALK DUO VoIP Telephone Service,84
9/1/14,netTALK DUO VoIP Telephone Service,105
6/1/14,netTALK DUO VoIP Telephone Service,126
12/1/13,netTALK DUO VoIP Telephone Service,168
7/1/16,netTALK DUO VoIP Telephone Service,168
1/1/15,netTALK DUO VoIP Telephone Service,378
5/1/15,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,3
12/1/14,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,4
12/1/13,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,5
11/1/15,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,7
9/1/16,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,14
7/1/13,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,18
12/1/13,Newell 31,4
12/1/15,Newell 31,17
6/1/14,Newell 31,25
11/1/15,Newell 31,50
4/1/15,Newell 32,3
12/1/13,Newell 32,9
7/1/13,Newell 32,12
10/1/13,Newell 32,12
7/1/14,Newell 32,13
3/1/15,Newell 33,13
9/1/16,Newell 33,17
10/1/16,Newell 33,18
12/1/16,Newell 34,32
9/1/13,Newell 34,60
1/1/14,Newell 34,60
3/1/16,Newell 34,60
5/1/16,Newell 34,60
2/1/14,Newell 34,79
3/1/15,Newell 34,111
12/1/13,Newell 35,3
6/1/16,Newell 35,5
9/1/16,Newell 35,7
6/1/15,Newell 35,10
11/1/15,Newell 35,10
12/1/14,Newell 35,13
7/1/16,Newell 35,20
3/1/13,Newell 35,26
12/1/14,Newell 307,4
4/1/15,Newell 307,5
12/1/16,Newell 307,10
3/1/13,Newell 308,3
10/1/14,Newell 308,5
3/1/16,Newell 309,23
10/1/15,Newell 309,28
12/1/16,Newell 309,35
5/1/16,Newell 309,46
8/1/14,Newell 309,65
10/1/15,Newell 310,1
9/1/14,Newell 310,3
5/1/16,Newell 310,4
11/1/13,Newell 310,4
2/1/14,Newell 310,5
12/1/16,Newell 310,21
12/1/14,Newell 311,2
12/1/15,Newell 311,4
6/1/15,Newell 311,5
5/1/14,Newell 311,7
2/1/16,Newell 311,7
9/1/16,Newell 311,11
3/1/16,Newell 311,11
1/1/16,Newell 311,15
1/1/15,Newell 312,5
1/1/13,Newell 312,9
10/1/15,Newell 312,12
1/1/16,Newell 312,14
8/1/16,Newell 312,18
12/1/15,Newell 312,19
2/1/16,Newell 312,28
4/1/14,Newell 312,42
4/1/16,Newell 312,42
12/1/14,Newell 312,47
9/1/13,Newell 313,5
1/1/14,Newell 313,10
12/1/14,Newell 313,13
5/1/16,Newell 314,6
9/1/16,Newell 314,9
6/1/15,Newell 314,11
12/1/16,Newell 314,11
4/1/13,Newell 314,18
11/1/14,Newell 314,28
11/1/16,Newell 314,36
9/1/15,Newell 315,12
2/1/14,Newell 315,14
7/1/13,Newell 315,18
11/1/14,Newell 315,18
7/1/15,Newell 315,42
11/1/15,Newell 315,42
3/1/14,Newell 316,20
5/1/15,Newell 316,27
12/1/16,Newell 317,6
1/1/14,Newell 317,7
5/1/14,Newell 317,9
12/1/15,Newell 317,9
11/1/14,Newell 317,12
9/1/14,Newell 317,16
5/1/13,Newell 317,21
11/1/16,Newell 318,6
8/1/16,Newell 318,17
12/1/15,Newell 318,19
4/1/16,Newell 318,20
6/1/16,Newell 319,16
1/1/16,Newell 319,32
1/1/15,Newell 319,48
3/1/15,Newell 319,60
4/1/13,Newell 319,79
10/1/14,Newell 319,79
5/1/15,Newell 319,79
11/1/14,Newell 319,119
6/1/14,Newell 320,3
9/1/14,Newell 320,7
12/1/14,Newell 320,7
11/1/13,Newell 320,10
10/1/16,Newell 320,10
2/1/16,Newell 320,13
9/1/13,Newell 320,31
5/1/14,Newell 321,5
9/1/14,Newell 321,16
4/1/16,Newell 321,21
4/1/13,Newell 321,23
4/1/15,Newell 322,4
7/1/13,Newell 322,4
7/1/16,Newell 322,4
9/1/13,Newell 322,5
